9645
-122.40545417189192,37.7543372313743 
-122.43974776014164,37.7323680639673 
-122.5109259470119,37.7704356758332 
-122.42266944527441,37.74394224109 
-122.41861821634723,37.7730534541175 
-122.40570976315199,37.7891818620625 
-122.48222116265117,37.75959572349217 
-122.41254065701172,37.7961874009278 
-122.4230899070404,37.7406418861559 
-122.45446744612599,37.7437181424561 
-122.45497837621843,37.7763223589637 
-122.43201590001351,37.7965747529271 
-122.45190430039537,37.7594479489126 
-122.41834134242518,37.80407002232614 
-122.39639041504749,37.7936637781163 
-122.37835405221807,37.7334703667964 
-122.47433459583593,37.7543340298876 
-122.40244334418895,37.76350345961131 
-122.4395003750605,37.7184672259578 
-122.45340856142971,37.7306720361256 
-122.40113002709128,37.7216686836978 
-122.43906017586673,37.7391665933869 
-122.42965212555264,37.7243433370536 
-122.44078384288323,37.781310057001 
-122.4491984663575,37.7408293119844 
-122.3976681355068,37.722874276959 
-122.4451797855145,37.7165756730499 
-122.46985225729819,37.719652232874 
-122.39430003733213,37.7800897302866 
-122.37104242271202,37.82481571750716 
-122.41197305800613,37.7214579276838 
-122.43371064801944,37.7400809205622 
-122.42027504462223,37.73998455742669 
-122.46733067825251,37.727772038063 
-122.40430629229422,37.7425207341263 
-122.40854424234205,37.76572260016184 
-122.48585711922024,37.75008456320079 
-122.44028519902128,37.763493338145 
-122.40360091927764,37.72497558741941 
-122.37692440320443,37.82732642854297 
-122.42625074286595,37.7509623882681 
-122.40379710331999,37.7978935770001 
-122.44379547014293,37.76329559586659 
-122.41675951998033,37.7356046654694 
-122.41500165321965,37.77264947399865 
-122.45329513196276,37.77139019041709 
-122.40468222376543,37.7363921927245 
-122.4434299916572,37.749090544859 
-122.43256981203487,37.708768006441 
-122.4148761877922,37.8006844537006 
-122.41264965727603,37.79255233675499 
-122.40671823433784,37.7923522618956 
-122.48526202472691,37.7725204198298 
-122.4204519020291,37.7815099706118 
-122.40354916727402,37.7966713230573 
-122.49954360473495,37.7126697126804 
-122.41192994408037,37.792644505144 
-122.45162570402579,37.7445028125911 
-122.47361077650058,37.7199805575095 
-122.43034955331298,37.7401996069289 
-122.45912284792823,37.7401380243287 
-122.40059650598236,37.75334406210602 
-122.4619752625845,37.7429571248796 
-122.46481698606149,37.7883775590181 
-122.45226885598589,37.7451738120575 
-122.41423350930643,37.7540988828381 
-122.42068880147033,37.7989710567811 
-122.40654518233545,37.772860749638 
-122.4612105475138,37.7249497011764 
-122.41196819706332,37.7092103523434 
-122.47131911737722,37.74698421840264 
-122.4126108380924,37.76753834239461 
-122.48655207268045,37.72958501059826 
-122.44590919588786,37.71882769601517 
-122.47335420985458,37.787491817523 
-122.40382799938153,37.7927171318314 
-122.40782840272553,37.746034691122 
-122.40968708447953,37.737654632739 
-122.40382283793595,37.71439552075625 
-122.42136006336149,37.7852143836528 
-122.43082471319346,37.77397252082228 
